,month,day,Date,Class,Lat,Lon,Max wind,Min pres,SST,UWND,VWND,rhum,airtemp,unique-key,distance,direction,gridID
0,6,2,1200, TD,21.7,87.1,20,1005,27.51,-4.1499938960000025,1.580001831,78.38000488,300.0800171,            ALBERTO-1982,0.0,0.0,1918.0
1,6,2,1800, TD,22.2,86.5,25,1004,28.15,-4.1499938960000025,1.580001831,78.38000488,300.0800171,            ALBERTO-1982,51.69074084040146,146.1905482535607,2040.0
2,6,3,0, TD,22.6,85.8,30,1003,27.47,-1.160003662,7.429992676,82.72999573,300.3999939,            ALBERTO-1982,52.56740436362782,110.73033570265524,2040.0
3,6,3,600, TS,22.8,85.0,40,1001,27.0,-1.160003662,7.429992676,82.72999573,300.3999939,            ALBERTO-1982,52.83215812538992,38.27961537493261,2039.0
4,6,3,1200, TS,23.2,84.2,50,995,26.99,-1.160003662,7.429992676,82.72999573,300.3999939,            ALBERTO-1982,57.90201639466381,15.703606072958687,2161.0
5,6,3,1800, HU,24.0,83.6,75,985,26.99,-1.150009155,8.75,84.33000183,299.4599915,            ALBERTO-1982,67.07015104400125,265.11147143443804,2160.0
6,6,4,0, HU,24.8,83.4,65,992,27.49,-0.380004883,6.339996338,84.47000122,299.2799988,            ALBERTO-1982,56.689159356799,192.2050331633549,2283.0
7,6,4,600, TS,24.9,84.1,55,998,27.699999,-1.729995728,1.770004272,78.19999695,299.539978,            ALBERTO-1982,44.427792344951676,117.00480081518283,2284.0
8,6,4,1200, TS,24.9,84.8,45,1002,26.57,-1.729995728,1.770004272,78.19999695,299.539978,            ALBERTO-1982,43.86949386762601,71.1941527003194,2285.0
9,6,4,1800, TS,25.0,84.2,40,1005,27.55,-1.729995728,1.770004272,78.19999695,299.539978,            ALBERTO-1982,38.216948052537106,236.5428144537867,2284.0
10,6,5,0, TD,25.1,84.1,30,1007,27.14,0.490005493,0.619995117,78.99000549,300.6900024,            ALBERTO-1982,9.32306712608258,188.95179454028803,2284.0
11,6,5,600, TD,25.2,84.0,25,1008,27.099998,0.490005493,0.619995117,78.99000549,300.6900024,            ALBERTO-1982,9.319633416692405,187.3371370450808,2407.0
12,6,5,1200, TD,25.3,83.9,25,1009,27.099998,0.490005493,0.619995117,78.99000549,300.6900024,            ALBERTO-1982,9.316188470871337,186.36257824016238,2407.0
13,6,5,1800, TD,25.4,83.6,25,1010,25.869999,1.919998169,4.970001221,81.11000061,300.4100037,            ALBERTO-1982,19.965736755020455,196.59753879371794,2406.0
14,6,6,0, TD,25.5,83.3,25,1010,25.439999,2.809997559,1.380004883,77.72000122,301.1799927,            ALBERTO-1982,19.951178560181702,196.90074975697502,2406.0
15,6,6,600, TD,25.5,83.0,25,1010,25.31,2.809997559,1.380004883,77.72000122,301.1799927,            ALBERTO-1982,18.708807752651698,199.6175680424841,2406.0
16,6,6,1200, TD,25.5,82.6,20,1010,25.81,2.809997559,1.380004883,77.72000122,301.1799927,            ALBERTO-1982,24.945072895844888,217.9955347833052,2405.0
17,8,28,1200, TD,13.7,22.2,30,1008,26.0,-2.570007324,4.13999939,98.0,297.0,              BERYL-1982,0.0,0.0,869.0
18,8,28,1800, TS,13.9,22.7,35,1006,26.849998,-16.05000305,0.13000488300000002,95.55999756,297.3599854,              BERYL-1982,36.28392079426357,169.4300124495326,870.0
19,8,29,0, TS,14.1,23.6,35,1005,27.039999,-5.740005493,7.959991455,98.0,299.0800171,              BERYL-1982,61.89906623678864,25.472118129730163,870.0
20,8,29,600, TS,14.5,24.9,40,1003,26.22,-8.059997559,4.5,98.0,298.0499878,              BERYL-1982,91.3205891294224,338.93256450051837,995.0
21,8,29,1200, TS,14.9,26.3,45,1002,25.47,-10.55999756,-2.160003662,94.45999146,298.6199951000001,              BERYL-1982,97.56066197199932,299.9202784145791,996.0
22,8,29,1800, TS,15.3,27.7,45,1000,25.75,-10.55999756,-2.160003662,94.45999146,298.6199951000001,              BERYL-1982,97.39413472892046,254.64928309034096,1121.0
23,8,30,0, TS,15.7,29.1,50,999,25.66,-7.8300018310000015,0.559997559,94.31999207,300.9599915,              BERYL-1982,97.22326824751086,262.46636258955294,1122.0
24,8,30,600, TS,16.0,30.6,50,998,25.75,-7.8300018310000015,0.559997559,94.31999207,300.9599915,              BERYL-1982,101.83132137312236,255.5245630190769,1123.0
25,8,30,1200, TS,16.3,32.1,50,996,26.189999,-13.1000061,-3.2200012210000004,88.41000366,300.9899902,              BERYL-1982,101.68487240547331,244.4665654269671,1248.0
26,8,30,1800, TS,16.7,33.6,55,995,25.42,-13.1000061,-3.2200012210000004,88.41000366,300.9899902,              BERYL-1982,103.14340990787682,313.2608350157471,1249.0
27,8,31,0, TS,17.0,35.0,55,993,26.029999,-8.880004883,1.669998169,94.88000488,299.8999939,              BERYL-1982,94.86962852890251,342.28292178308516,1251.0
28,8,31,600, TS,17.2,36.4,60,992,26.349998,-10.88000488,-6.540008545,93.1499939,299.6699829,              BERYL-1982,93.48135502590557,195.45640065750683,1375.0
29,8,31,1200, TS,17.7,37.8,60,991,25.949999,-10.88000488,-6.540008545,93.1499939,299.6699829,              BERYL-1982,98.53328019358557,156.23115523897656,1377.0
30,8,31,1800, TS,18.0,39.0,60,990,26.33,-12.22999573,-10.22000122,87.58999634,299.7600098000001,              BERYL-1982,81.597305348261,124.99482705374622,1378.0
31,9,1,0, TS,18.3,40.0,60,989,26.109999,-5.020004272,9.630004883,96.45999146,295.89001460000014,              BERYL-1982,68.84975521634748,89.59763194848011,1502.0
32,9,1,600, TS,18.6,40.9,60,998,26.17,-5.020004272,9.630004883,96.45999146,295.89001460000014,              BERYL-1982,62.52357475043867,69.60376334426914,1503.0
33,9,1,1200, TS,18.8,41.7,60,998,26.18,-10.61999512,2.919998169,92.69999695,294.7999878,              BERYL-1982,54.14962750004624,52.019906820280134,1504.0
34,9,1,1800, TS,19.0,42.4,60,990,26.109999,-10.61999512,2.919998169,92.69999695,294.7999878,              BERYL-1982,47.79880737424809,40.17335291183832,1504.0
35,9,2,0, TS,19.2,43.2,55,994,26.619999,-4.779998779,16.19000244,96.22000122,297.2000122,              BERYL-1982,54.02877720619489,43.71082894122617,1628.0
36,9,2,600, TS,19.4,44.1,45,1000,26.15,-6.029998779,4.86000061,98.0,296.9299927,              BERYL-1982,60.29418232347979,55.59409851652271,1629.0
37,9,2,1200, TS,19.7,45.1,35,1005,27.279999,-6.029998779,4.86000061,98.0,296.9299927,              BERYL-1982,68.32979203394032,89.11720316742891,1630.0
38,9,2,1800, TD,19.9,46.2,30,1008,26.849998,-6.029998779,4.86000061,98.0,296.9299927,              BERYL-1982,72.83230715005658,147.77349404231967,1631.0
39,9,3,0, TD,20.1,47.4,30,1009,27.039999,-5.100006103999999,4.339996338,98.0,299.2799988,              BERYL-1982,79.12764836001834,161.59560379017543,1632.0
40,9,3,600, TD,20.1,48.6,30,1009,26.859999,-5.100006103999999,4.339996338,98.0,299.2799988,              BERYL-1982,77.86211418508938,85.35219080114683,1633.0
41,9,3,1200, TD,20.0,49.8,30,1006,26.84,-4.490005493,-3.820007324,97.72999573,299.1499939,              BERYL-1982,78.19279971201402,23.32297317975214,1635.0
42,9,3,1800, TD,20.0,51.0,30,1006,27.08,-4.490005493,-3.820007324,97.72999573,299.1499939,              BERYL-1982,77.9117276873243,33.32666943837382,1636.0
43,9,4,0, TD,19.9,51.9,30,1008,27.38,-1.900009155,3.009994507,98.0,298.0999756,              BERYL-1982,58.859319743275975,133.0394719545911,1637.0
44,9,4,600, TD,19.9,52.9,30,1009,27.4,-1.900009155,3.009994507,98.0,298.0999756,              BERYL-1982,64.96762858224629,154.79613404191315,1638.0
45,9,4,1200, TD,19.8,53.8,30,1009,27.539999,-3.63999939,-3.600006104,97.50999451,297.3300171,              BERYL-1982,58.89600710611384,143.40700083283238,1639.0
46,9,4,1800, TD,19.7,54.9,30,1009,27.9,-3.63999939,-3.600006104,97.50999451,297.3300171,              BERYL-1982,71.86475637118987,67.80588948603906,1640.0
47,9,5,0, TD,19.6,55.9,30,1009,27.199999,-6.970001221,4.5,90.33999634,301.14001460000014,              BERYL-1982,65.43541916362797,38.19656358187196,1641.0
48,9,5,600, TD,19.4,57.0,25,1009,27.15,-7.520004272,0.690002441,91.74000549,301.4500122,              BERYL-1982,72.9637042910679,68.3129942766348,1642.0
49,9,5,1200, TD,19.4,58.3,25,1010,27.68,-7.520004272,0.690002441,91.74000549,301.4500122,              BERYL-1982,84.72142466345821,111.17977187643943,1643.0
50,9,5,1800, TD,19.5,59.7,30,1010,27.66,-7.369995117,-1.790008545,89.44999695,301.7399902,              BERYL-1982,91.47165514552805,127.61151022253256,1645.0
51,9,6,0, TD,19.7,61.0,30,1010,28.18,-5.630004883,2.069992065,87.95999146,304.0200195,              BERYL-1982,85.73763561169092,92.11789546558737,1646.0
52,9,6,600, TD,19.8,62.3,30,1010,28.109999,-4.5,0.929992676,88.02000427,304.7299805,              BERYL-1982,84.81945465820077,35.6781814422726,1647.0
53,9,6,1200, TD,20.0,63.6,25,1010,28.289999,-4.5,0.929992676,88.02000427,304.7299805,              BERYL-1982,85.58078780172052,34.101192562362044,1648.0
54,9,9,0, SD,26.2,91.0,25,1010,29.369999,-0.779998779,2.020004272,83.77999878,302.9100037,              CHRIS-1982,0.0,0.0,2537.0
55,9,9,600, SD,26.3,91.7,25,1010,29.25,-8.839996337999999,-4.320007324,81.05000305,302.3099976000001,              CHRIS-1982,43.92436893339769,156.9390619464601,2538.0
56,9,9,1200, SD,26.4,92.3,25,1009,29.369999,-8.839996337999999,-4.320007324,81.05000305,302.3099976000001,              CHRIS-1982,37.78578078166712,125.84451614703642,2538.0
57,9,9,1800, SD,26.6,93.0,30,1009,29.289999,-8.839996337999999,-4.320007324,81.05000305,302.3099976000001,              CHRIS-1982,45.436110109996356,9.671487066678678,2539.0
58,9,10,0, TD,26.8,93.1,30,1008,29.47,-3.419998169,1.75,84.27000427,301.9199829,              CHRIS-1982,15.134631287177456,358.28544752218954,2539.0
59,9,10,600, TD,26.9,94.0,30,1007,28.22,-4.050003052,-2.9499969480000003,77.67999268,302.2799988,              CHRIS-1982,55.908591103182104,350.57413898467905,2540.0
60,9,10,1200, TS,27.3,94.2,35,1005,27.97,-4.050003052,-2.9499969480000003,77.67999268,302.2799988,              CHRIS-1982,30.251473311116317,352.0596240267668,2663.0
61,9,10,1800, TS,27.9,94.1,45,1001,27.81,-4.050003052,-2.9499969480000003,77.67999268,302.2799988,              CHRIS-1982,41.90579749175468,22.412111509447644,2663.0
62,9,11,0, TS,28.4,94.1,50,1000,28.289999,-0.180007935,3.619995117,79.05000305,306.7200012,              CHRIS-1982,34.546710872315714,180.0,2786.0
63,9,11,600, TS,29.0,94.0,50,997,28.109999,-5.2299957280000005,3.690002441,84.27000427,305.6900024,              CHRIS-1982,41.896699046315945,174.8332165476749,2786.0
64,9,11,1200, TS,29.8,93.8,55,994,0.0,-5.2299957280000005,3.690002441,84.27000427,305.6900024,              CHRIS-1982,56.570576911351566,179.44160266079246,2909.0
65,9,11,1800, TS,30.8,93.4,40,999,0.0,-3.479995728,8.580001831,92.13000488,304.3499756,              CHRIS-1982,73.09764171074401,299.72250481208766,3031.0
66,9,12,0, TD,31.8,93.2,30,1004,0.0,1.559997559,9.509994507,95.30000305,299.89001460000014,              CHRIS-1982,70.09500986678778,349.2949078267659,3154.0
67,9,12,600, TD,32.8,92.8,30,1006,0.0,1.559997559,9.509994507,95.30000305,299.89001460000014,              CHRIS-1982,72.93557029047513,346.0149078649462,3277.0
68,9,12,1200, TD,33.8,92.4,30,1008,0.0,-0.540008545,9.789993286,97.95999146,297.3699951000001,              CHRIS-1982,72.85229471369168,161.21013071388026,3399.0
69,9,12,1800, TD,34.8,91.8,25,1010,0.0,-0.540008545,9.789993286,97.95999146,297.3699951000001,              CHRIS-1982,77.11464042257032,120.87641487828724,3522.0
70,9,13,1200, TD,19.8,69.5,30,1010,28.289999,-6.380004883,5.190002441,81.63999939,298.4299927,              DEBBY-1982,0.0,0.0,1654.0
71,9,13,1800, TD,20.8,70.2,30,1009,29.099998,-6.380004883,5.190002441,81.63999939,298.4299927,              DEBBY-1982,82.65275536197062,340.76798729411576,1778.0
72,9,14,0, TD,21.5,71.0,30,1009,28.859999,-2.38999939,7.020004272,84.28999329,302.289978,              DEBBY-1982,70.68735682602289,304.7323788439928,1902.0
73,9,14,600, TD,22.4,71.8,30,1008,28.789999,-2.770004272,0.699996948,77.61999512,304.8200073000001,              DEBBY-1982,80.59261990140692,314.1372719891927,2026.0
74,9,14,1200, TS,23.5,71.9,35,1006,29.26,-2.770004272,0.699996948,77.61999512,304.8200073000001,              DEBBY-1982,76.26859647257722,359.6299113316384,2149.0
75,9,14,1800, TS,24.6,71.8,55,1000,29.5,-4.4799957280000005,0.449996948,77.53999329,301.4100037,              DEBBY-1982,76.26420198991356,312.18382142718264,2272.0
76,9,15,0, HU,25.6,71.0,65,993,28.529999,6.8999938960000025,7.649993896000002,83.52000427,305.8999939,              DEBBY-1982,85.31880754427712,221.23170374154134,2394.0
77,9,15,600, HU,26.7,70.3,65,990,28.83,1.339996338,8.13999939,90.83000183,307.4400024,              DEBBY-1982,87.52809298461277,359.65071039690423,2516.0
78,9,15,1200, HU,27.8,69.6,75,980,28.74,1.339996338,8.13999939,90.83000183,307.4400024,              DEBBY-1982,87.32189046080376,38.46951240733864,2638.0
79,9,15,1800, HU,29.0,68.5,90,969,27.73,-1.5,11.30000305,95.1499939,306.64001460000014,              DEBBY-1982,106.50712304261928,137.89932704059223,2760.0
80,9,16,0, HU,30.5,67.5,95,966,27.269999,8.709991455,7.369995117,86.86000061,301.3499756,              DEBBY-1982,119.74667859133898,305.3712873959015,3005.0
81,9,16,600, HU,32.1,66.7,95,966,26.57,2.709991455,5.089996338,87.75999451,298.5499878,              DEBBY-1982,120.21456888222012,258.44384914743995,3128.0
82,9,16,1200, HU,33.6,65.8,95,966,25.84,1.440002441,13.61000061,80.25999451,301.6300049,              DEBBY-1982,116.06021611160101,148.77684812376737,3373.0
83,9,16,1800, HU,35.1,65.6,95,966,26.56,-1.540008545,11.33999634,80.61000061,300.6300049,              DEBBY-1982,104.26610053621887,12.200896248504515,3495.0
84,9,17,0, HU,36.4,65.6,95,966,27.59,-4.309997559,3.1900024410000003,76.92999268,301.6300049,              DEBBY-1982,89.82144826802026,0.0,3741.0
85,9,17,600, HU,36.8,65.6,95,966,27.519999,-4.309997559,3.1900024410000003,76.92999268,301.6300049,              DEBBY-1982,27.63736869785253,0.0,3741.0
86,9,17,1200, HU,37.1,65.0,95,966,25.41,-4.309997559,3.1900024410000003,76.92999268,301.6300049,              DEBBY-1982,39.07991741092539,242.14869316554507,3741.0
87,9,17,1800, HU,37.6,63.5,100,960,25.64,-2.410003662,13.63000488,78.11999512,303.3399963,              DEBBY-1982,89.33655188889526,263.03380233166376,3862.0
88,9,18,0, HU,38.8,62.3,115,950,26.619999,0.619995117,-3.649993896,74.88999939,296.6099854,              DEBBY-1982,105.44835543812164,333.63973904328464,3984.0
89,9,18,600, HU,40.1,60.7,110,952,23.359999,2.789993286,6.4199981689999985,77.49000549,297.0,              DEBBY-1982,123.9103316884005,114.79691709512495,4106.0
90,9,18,1200, HU,41.6,58.5,110,954,22.46,-1.300003052,12.83999634,81.95999146,296.0599976000001,              DEBBY-1982,154.78597322792683,103.48546808477388,4349.0
91,9,18,1800, HU,43.5,56.1,100,960,17.98,3.300003052,18.72000122,85.66000366,296.8099976000001,              DEBBY-1982,179.307494250572,220.47468488863944,4593.0
92,8,15,1200, TD,27.3,90.5,30,1009,29.449999,0.199996948,-0.990005493,75.69999695,305.289978,             ALICIA-1983,0.0,0.0,2659.0
93,8,15,1800, TS,27.2,91.0,40,1006,29.189999,0.199996948,-0.990005493,75.69999695,305.289978,             ALICIA-1983,31.480188019904976,195.38295123474225,2660.0
94,8,16,0, TS,27.1,91.5,45,1005,28.4,-1.990005493,1.429992676,80.52000427,308.0599976000001,             ALICIA-1983,31.50707759841985,190.6780203518427,2537.0
95,8,16,600, TS,27.0,92.0,50,1004,28.869999,-1.990005493,1.429992676,80.52000427,308.0599976000001,             ALICIA-1983,31.53387697170878,189.94308913085968,2538.0
96,8,16,1200, TS,27.1,92.4,55,1002,29.349998,-1.990005493,1.429992676,80.52000427,308.0599976000001,             ALICIA-1983,25.565464666262933,194.19819929176634,2538.0
97,8,16,1800, TS,27.3,92.8,60,998,29.57,-1.990005493,1.429992676,80.52000427,308.0599976000001,             ALICIA-1983,28.199047678532487,207.96816689685767,2662.0
98,8,17,0, HU,27.4,93.3,65,991,29.619999,-3.1900024410000003,4.2899932860000005,85.44999695,305.5299988,             ALICIA-1983,31.45320833287772,268.2117197780001,2662.0
99,8,17,600, HU,27.7,93.7,70,987,29.39,-3.1900024410000003,4.2899932860000005,85.44999695,305.5299988,             ALICIA-1983,32.09469678547307,280.5798860513457,2663.0
100,8,17,1200, HU,27.9,94.2,75,983,29.47,-3.550003052,1.050003052,86.66999817,305.3200073000001,             ALICIA-1983,33.53845088524912,306.16948634418105,2663.0
101,8,17,1800, HU,28.1,94.5,90,974,29.679998,-3.550003052,1.050003052,86.66999817,305.3200073000001,             ALICIA-1983,22.932721166969515,324.1474731901733,2663.0
102,8,18,0, HU,28.4,94.8,95,969,28.06,-0.600006104,3.800003052,77.36999512,308.6099854,             ALICIA-1983,27.623272709319195,323.099949896957,2787.0
103,8,18,600, HU,28.9,95.0,100,963,28.23,-6.279998779,4.7899932860000005,83.69000244,307.9799805,             ALICIA-1983,36.61328341842182,305.57328173208384,2787.0
104,8,18,700, HU,29.1,95.1,100,962,28.23,-6.279998779,4.7899932860000005,83.69000244,307.9799805,             ALICIA-1983,15.082253766442212,289.52225337889263,2787.0
105,8,18,1200, HU,29.7,95.5,80,965,0.0,-6.279998779,4.7899932860000005,83.69000244,307.9799805,             ALICIA-1983,47.9410707655092,197.06890617399884,2910.0
106,8,18,1800, TS,30.5,96.0,40,990,0.0,-6.279998779,4.7899932860000005,83.69000244,307.9799805,             ALICIA-1983,62.8376216755575,142.6509077462125,3034.0
107,8,19,0, TS,31.5,96.7,35,998,0.0,-2.850006104,7.709991455,84.16000366,296.9700012,             ALICIA-1983,80.57609278587859,130.5665001023253,3158.0
108,8,19,600, TD,32.4,97.4,30,1003,0.0,-2.850006104,7.709991455,84.16000366,296.9700012,             ALICIA-1983,74.50463038531204,156.7013509217797,3281.0
109,8,19,1200, TD,33.3,98.0,25,1006,0.0,-2.850006104,7.709991455,84.16000366,296.9700012,             ALICIA-1983,71.2721383431034,190.65109091138817,3405.0
110,8,19,1800, TD,34.4,98.5,25,1009,0.0,-6.550003052,9.339996337999999,84.30000305,296.7000122,             ALICIA-1983,81.23750657740584,209.2284159603357,3528.0
111,8,20,0, TD,35.4,99.0,20,1010,0.0,-2.0,8.520004272000001,69.75999451,295.1600037,             ALICIA-1983,74.67689849508334,207.4855740597504,3652.0
112,8,20,600, EX,36.5,99.4,20,1011,0.0,-1.710006714,9.660003662000001,63.25,296.4599915,             ALICIA-1983,79.22716038049299,123.61923508776079,3775.0
113,8,20,1200, EX,37.6,99.2,20,1011,0.0,-1.710006714,9.660003662000001,63.25,296.4599915,             ALICIA-1983,76.79873082563581,347.92131817606025,3898.0
114,8,20,1800, EX,38.9,99.0,20,1011,0.0,-0.479995728,8.059997559,53.19999695,298.6900024,             ALICIA-1983,90.47455426969171,349.59549152884154,4021.0
115,8,21,0, EX,40.0,98.0,20,1010,0.0,5.490005493,7.809997559,70.27999878,297.5,             ALICIA-1983,92.85804633313455,145.5168725171829,4143.0
116,8,21,600, EX,41.2,97.0,20,1010,0.0,5.490005493,7.809997559,70.27999878,297.5,             ALICIA-1983,98.11312605008013,56.70741725152221,4388.0
117,8,23,1800, TD,26.0,76.0,25,1012,28.05,-1.25,4.059997559,79.53999329,305.2600098000001,              BARRY-1983,0.0,0.0,2399.0
118,8,24,0, TD,26.8,76.2,30,1011,28.15,-1.290008545,7.279998779,79.8500061,303.4799805,              BARRY-1983,56.643589032388846,358.5578302841838,2522.0
119,8,24,600, TS,27.4,76.3,40,1010,28.38,-1.61000061,4.160003662,81.88999939,304.8200073000001,              BARRY-1983,41.90985408551929,356.2475546967147,2645.0
120,8,24,1200, TS,28.1,76.8,50,1011,28.58,-1.61000061,4.160003662,81.88999939,304.8200073000001,              BARRY-1983,57.21819999292382,331.8154388324109,2646.0
121,8,24,1800, TS,28.1,77.6,50,1011,28.21,-1.61000061,4.160003662,81.88999939,304.8200073000001,              BARRY-1983,48.7592429966666,302.5935762383018,2646.0
122,8,25,0, TS,28.1,78.9,45,1011,27.43,-3.410003662,0.459991455,87.11000061,302.3499756,              BARRY-1983,79.23353559199191,254.9492660994956,2648.0
123,8,25,600, TS,28.0,79.8,40,1012,27.21,-3.410003662,0.459991455,87.11000061,302.3499756,              BARRY-1983,55.31288125159186,229.12753259492308,2649.0
124,8,25,1100, TD,27.9,80.6,30,1013,0.0,-3.410003662,0.459991455,87.11000061,302.3499756,              BARRY-1983,49.31365821329374,239.04576688275762,2649.0
125,8,25,1200, TD,27.9,80.8,30,1013,0.0,-3.410003662,0.459991455,87.11000061,302.3499756,              BARRY-1983,12.212476923034005,201.4220056862252,2650.0
126,8,25,1800, TD,27.5,82.0,25,1014,0.0,-4.470001221,-3.690002441,91.05999756,303.8800049,              BARRY-1983,78.4394524819973,318.19900907754817,2651.0
127,8,26,0, TD,27.0,83.8,20,1013,29.349998,-6.4199981689999985,1.459991455,92.47000122,303.4500122,              BARRY-1983,115.83539349316344,207.15068561557462,2530.0
128,8,26,600, TD,26.3,85.0,25,1013,29.21,-6.4199981689999985,1.459991455,92.47000122,303.4500122,              BARRY-1983,88.48967260186437,157.42371264649242,2531.0
129,8,26,1200, TD,25.7,86.3,30,1012,28.93,-3.61000061,-2.979995728,85.6499939,304.6699829,              BARRY-1983,90.75208063544676,77.8953304316043,2409.0
130,8,26,1800, TD,25.2,87.6,30,1011,29.699999,-3.61000061,-2.979995728,85.6499939,304.6699829,              BARRY-1983,88.15561026930028,80.66953583989209,2410.0
131,8,27,0, TD,25.1,88.9,30,1010,28.99,-2.580001831,2.349990845,83.30000305,305.5,              BARRY-1983,81.59893593130195,103.6911412535838,2289.0
132,8,27,600, TD,25.2,90.2,30,1009,29.119999,-2.580001831,2.349990845,83.30000305,305.5,              BARRY-1983,81.59893593130114,104.66236554979388,2413.0
133,8,27,1200, TS,25.8,91.6,35,1008,28.98,-1.720001221,-3.2200012210000004,80.58000183,305.0299988,              BARRY-1983,96.6491938846058,121.8888607681323,2414.0
134,8,27,1800, TS,25.8,93.0,45,1002,29.8,-1.720001221,-3.2200012210000004,80.58000183,305.0299988,              BARRY-1983,87.08813599518305,67.34825167102225,2416.0
135,8,28,0, TS,25.7,94.5,60,999,28.81,-2.75,-0.199996948,79.97999573,303.789978,              BARRY-1983,93.60331701951687,59.002448532617656,2417.0
136,8,28,600, TS,25.5,95.5,60,998,29.859999,-2.75,-0.199996948,79.97999573,303.789978,              BARRY-1983,63.82439738071554,115.0130631672332,2418.0
137,8,28,1200, HU,25.5,96.4,65,993,29.88,-2.080001831,-3.1900024410000003,73.97999573,302.2200012,              BARRY-1983,56.12632819275514,133.01148581532306,2419.0
138,8,28,1725, HU,25.4,97.4,70,986,29.88,-2.080001831,-3.1900024410000003,73.97999573,302.2200012,              BARRY-1983,62.76990902626376,107.66934261334463,2420.0
139,8,28,1800, HU,25.4,97.5,70,986,29.88,-2.080001831,-3.1900024410000003,73.97999573,302.2200012,              BARRY-1983,6.241452490909665,148.4012288630732,2420.0
140,8,29,0, TS,25.5,98.5,40,995,29.88,-4.88999939,6.929992676,86.78999329,300.2200012,              BARRY-1983,62.769909026263726,69.58158708068224,2421.0
141,8,29,600, TD,25.5,99.5,30,1005,29.88,-5.190002441,3.509994507,82.58999634,297.0200195,              BARRY-1983,62.362559006171004,51.84057835443015,2422.0
142,8,29,1200, TD,25.5,100.5,25,1010,29.88,-5.190002441,3.509994507,82.58999634,297.0200195,              BARRY-1983,62.362559006171004,64.50581696917196,2423.0
143,9,10,1200, TD,30.2,64.4,25,1010,27.539999,-1.630004883,1.690002441,80.80999756,302.5599976000001,            CHANTAL-1983,0.0,0.0,3002.0
144,9,10,1800, TD,30.9,64.0,30,1008,26.8,-1.630004883,1.690002441,80.80999756,302.5599976000001,            CHANTAL-1983,53.904358839940464,200.00464961029547,3002.0
145,9,11,0, TS,31.6,63.3,35,1005,26.81,0.099990845,-0.009994507,74.27000427,300.4599915,            CHANTAL-1983,63.63042137069197,254.4739156655291,3124.0
146,9,11,600, TS,32.0,62.4,45,1000,26.71,0.099990845,-0.009994507,74.27000427,300.4599915,            CHANTAL-1983,59.63962263604229,317.687831476049,3123.0
147,9,11,1200, TS,32.4,61.2,55,996,26.47,2.009994507,6.6499938960000025,74.80999756,300.039978,            CHANTAL-1983,75.40627842326644,286.1499684465505,3245.0
148,9,11,1800, HU,32.8,60.0,65,994,26.17,2.009994507,6.6499938960000025,74.80999756,300.039978,            CHANTAL-1983,75.11778251223753,190.70396097866544,3244.0
149,9,12,0, HU,33.1,58.9,65,994,26.41,7.229995728,-7.089996338,84.16000366,299.789978,            CHANTAL-1983,67.06077335059635,171.35683774953696,3243.0
150,9,12,600, HU,33.6,57.6,65,994,26.039999,8.279998779,1.770004272,89.92999268,298.9700012,            CHANTAL-1983,82.60070026541894,45.78412267617414,3364.0
151,9,12,1200, HU,34.0,56.3,65,994,26.529999,1.690002441,2.910003662,92.61999512,299.5599976000001,            CHANTAL-1983,79.59183906719701,60.80129256295191,3363.0
152,9,12,1800, HU,34.4,55.5,65,994,26.63,3.169998169,11.25999451,93.28999329,299.9799805,            CHANTAL-1983,53.42102875627214,126.18110065702714,3485.0
153,9,13,0, TS,34.8,54.9,55,1000,25.55,4.270004272,-1.089996338,92.75999451,297.8999939,            CHANTAL-1983,43.911907097702034,144.90629447505063,3485.0
154,9,13,600, TS,35.3,54.5,55,1000,25.359999,4.270004272,-1.089996338,92.75999451,297.8999939,            CHANTAL-1983,41.29616974800315,135.47014772487915,3607.0
155,9,13,1200, TS,35.9,54.2,45,1005,25.269999,4.270004272,-1.089996338,92.75999451,297.8999939,            CHANTAL-1983,44.75102201287446,7.1994107682375965,3607.0
156,9,13,1800, TS,36.3,53.9,40,1005,25.33,-0.25,-0.5,92.95999146,297.9799805,            CHANTAL-1983,32.31590429948577,356.9425910059046,3730.0
157,9,14,0, TS,36.8,53.8,40,1005,25.55,3.949996948,3.1999969480000003,92.3500061,298.6300049,            CHANTAL-1983,34.98975755089054,356.298034916358,3730.0
158,9,14,600, TS,37.4,53.8,40,1006,25.46,3.949996948,3.1999969480000003,92.3500061,298.6300049,            CHANTAL-1983,41.45605304677851,0.0,3853.0
159,9,14,1200, TS,38.7,53.8,35,1008,25.619999,3.949996948,3.1999969480000003,92.3500061,298.6300049,            CHANTAL-1983,89.82144826802048,180.0,3976.0
160,9,14,1800, TS,39.5,52.5,35,1008,25.84,5.0399932860000005,4.270004272,97.69999695,298.9500122,            CHANTAL-1983,88.95982637937976,158.28354447993894,4097.0
161,9,15,0, TD,40.4,50.7,30,1009,24.55,12.06999207,9.429992676,95.97999573,299.0499878,            CHANTAL-1983,113.82410881065952,71.16612315678009,4219.0
162,9,15,600, TD,41.7,48.8,30,1009,19.68,10.52999878,7.589996338,93.77999878,298.4700012,            CHANTAL-1983,133.6688593641303,78.09109564406172,4340.0
163,9,26,1800, SS,28.0,73.0,35,1010,27.359999,-3.309997559,3.720001221,77.56999207,298.0499878,               DEAN-1983,0.0,0.0,2642.0
